ZAMAN,KAYNAK,ANA_0_DURUM,ANA_1_IRT,ANA_2_HIZ,ANA_3_SIC,ANA_4_NEM,ANA_5_EN,ANA_6_BOY,ANA_7_PITCH,ANA_8_ROLL,ANA_9_YAW,ANA_10_BASMS,ANA_11_BASBMP,ANA_12_BASTOP,ANA_13,ANA_14,ANA_15,ANA_16,ANA_17,ANA_18,ANA_19,ANA_20_IVMEX,ANA_21_IVMEY,ANA_22_IVMEZ,ANA_23,ANA_24,ANA_25,ANA_26,GOREV_0_DURUM,GOREV_1_EN,GOREV_2_BOY,GOREV_3_IVMEX,GOREV_4_IVMEY,GOREV_5_IVMEZ,GOREV_6_FILTREX,GOREV_7_FILTREY,GOREV_8_FILTREZ
"06:40:22.739","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.82","17.84","166.61","-1.51","12.67","-139.19","0.000000","0.000000","",""
"06:40:22.901","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.82","17.84","166.52","-1.55","12.68","-139.22","0.000000","0.000000","",""
"06:40:23.089","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.79","17.84","166.44","-1.52","12.53","-139.26","0.000000","0.000000","",""
"06:40:23.236","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.81","17.84","166.36","-1.43","12.74","-139.30","0.000000","0.000000","",""
"06:40:23.414","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.82","17.85","166.27","-1.49","12.69","-139.33","0.000000","0.000000","",""
"06:40:23.569","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.82","17.84","166.19","-1.40","12.61","-139.37","0.000000","0.000000","",""
"06:40:23.734","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.82","17.84","166.10","-1.44","12.56","-139.40","0.000000","0.000000","",""
"06:40:23.901","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.80","17.83","166.02","-1.32","12.46","-139.44","0.000000","0.000000","",""
"06:40:24.081","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.81","17.83","165.94","-1.41","12.57","-139.48","0.000000","0.000000","",""
"06:40:24.241","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.82","17.84","165.85","-1.42","12.50","-139.51","0.000000","0.000000","",""
"06:40:24.407","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.82","17.83","165.77","-1.42","12.54","-139.55","0.000000","0.000000","",""
"06:40:24.568","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.79","17.83","165.69","-1.36","12.50","-139.58","0.000000","0.000000","",""
"06:40:24.736","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.81","17.83","165.61","-1.41","12.58","-139.62","0.000000","0.000000","",""
"06:40:24.915","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.80","17.86","165.53","-1.37","12.54","-139.66","0.000000","0.000000","",""
"06:40:25.074","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.82","17.84","165.44","-1.43","12.72","-139.69","0.000000","0.000000","",""
"06:40:25.240","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.81","17.84","165.36","-1.45","12.57","-139.73","0.000000","0.000000","",""
"06:40:25.405","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.79","17.86","165.28","-1.42","12.72","-139.76","0.000000","0.000000","",""
"06:40:25.567","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.82","17.86","165.20","-1.45","12.58","-139.80","0.000000","0.000000","",""
"06:40:25.753","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.82","17.85","165.11","-1.50","12.71","-139.84","0.000000","0.000000","",""
"06:40:25.899","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.82","17.84","165.03","-1.34","12.51","-139.87","0.000000","0.000000","",""
"06:40:26.066","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.82","17.83","164.95","-1.43","12.62","-139.90","0.000000","0.000000","",""
"06:40:26.235","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.80","17.83","164.87","-1.37","12.63","-139.94","0.000000","0.000000","",""
"06:40:26.401","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.80","17.83","164.78","-1.53","12.70","-139.97","0.000000","0.000000","",""
"06:40:26.573","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.80","17.83","164.70","-1.34","12.60","-140.01","0.000000","0.000000","",""
"06:40:26.736","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.82","17.81","164.61","-1.49","12.54","-140.04","0.000000","0.000000","",""
"06:40:26.900","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.82","17.84","164.53","-1.42","12.53","-140.08","0.000000","0.000000","",""
"06:40:27.068","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.83","17.84","164.45","-1.43","12.61","-140.12","0.000000","0.000000","",""
"06:40:27.245","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.82","17.84","164.36","-1.46","12.77","-140.15","0.000000","0.000000","",""
"06:40:27.406","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.81","17.82","164.28","-1.45","12.58","-140.19","0.000000","0.000000","",""
"06:40:27.567","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.81","17.83","164.20","-1.28","12.62","-140.23","0.000000","0.000000","",""
"06:40:27.733","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.81","17.84","164.11","-1.38","12.69","-140.26","0.000000","0.000000","",""
"06:40:27.901","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.81","17.85","164.03","-1.43","12.67","-140.30","0.000000","0.000000","",""
"06:40:28.069","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.81","17.85","163.95","-1.53","12.50","-140.33","0.000000","0.000000","",""
"06:40:28.239","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.80","17.84","163.87","-1.49","12.70","-140.37","0.000000","0.000000","",""
"06:40:28.400","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.82","17.80","163.78","-1.58","12.74","-140.41","0.000000","0.000000","",""
"06:40:28.566","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.83","17.81","163.70","-1.39","12.64","-140.44","0.000000","0.000000","",""
"06:40:28.753","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.83","17.80","163.61","-1.48","12.52","-140.48","0.000000","0.000000","",""
"06:40:28.899","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.83","17.80","163.53","-1.27","12.61","-140.51","0.000000","0.000000","",""
"06:40:29.064","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.81","17.82","163.45","-1.39","12.64","-140.55","0.000000","0.000000","",""
"06:40:29.242","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.82","17.82","163.36","-1.35","12.57","-140.58","0.000000","0.000000","",""
"06:40:29.405","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.82","17.83","163.28","-1.46","12.53","-140.62","0.000000","0.000000","",""
"06:40:29.566","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.79","17.81","163.20","-1.42","12.62","-140.65","0.000000","0.000000","",""
"06:40:29.743","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.79","17.82","163.11","-1.35","12.61","-140.69","0.000000","0.000000","",""
"06:40:29.898","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.79","17.82","163.03","-1.33","12.60","-140.72","0.000000","0.000000","",""
"06:40:30.070","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.80","17.82","162.95","-1.44","12.64","-140.76","0.000000","0.000000","",""
"06:40:30.233","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.82","17.82","162.86","-1.46","12.63","-140.80","0.000000","0.000000","",""
"06:40:30.407","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.81","17.84","162.78","-1.46","12.64","-140.84","0.000000","0.000000","",""
"06:40:30.584","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.82","17.84","162.69","-1.46","12.59","-140.87","0.000000","0.000000","",""
"06:40:30.732","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.83","17.82","162.61","-1.55","12.63","-140.91","0.000000","0.000000","",""
"06:40:30.917","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.81","17.82","162.53","-1.43","12.60","-140.94","0.000000","0.000000","",""
"06:40:31.084","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.81","17.83","162.45","-1.37","12.74","-140.98","0.000000","0.000000","",""
"06:40:31.252","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.82","17.84","162.36","-1.46","12.64","-141.02","0.000000","0.000000","",""
"06:40:31.402","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.82","17.82","162.28","-1.37","12.50","-141.06","0.000000","0.000000","",""
"06:40:31.566","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.83","17.83","162.19","-1.40","12.48","-141.09","0.000000","0.000000","",""
"06:40:31.747","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.82","17.83","162.11","-1.36","12.58","-141.13","0.000000","0.000000","",""
"06:40:31.897","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.82","17.84","162.03","-1.43","12.61","-141.16","0.000000","0.000000","",""
"06:40:32.063","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.82","17.85","161.95","-1.25","12.50","-141.20","0.000000","0.000000","",""
"06:40:32.233","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.83","17.83","161.86","-1.51","12.57","-141.24","0.000000","0.000000","",""
"06:40:32.400","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.82","17.82","161.78","-1.51","12.63","-141.28","0.000000","0.000000","",""
"06:40:32.568","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.80","17.82","161.70","-1.42","12.65","-141.31","0.000000","0.000000","",""
"06:40:32.730","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.82","17.82","161.61","-1.60","12.62","-141.35","0.000000","0.000000","",""
"06:40:32.908","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.81","17.83","161.53","-1.48","12.65","-141.38","0.000000","0.000000","",""
"06:40:33.082","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.82","17.81","161.45","-1.47","12.47","-141.42","0.000000","0.000000","",""
"06:40:33.232","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.82","17.81","161.37","-1.55","12.45","-141.45","0.000000","0.000000","",""
"06:40:33.409","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.82","17.78","161.28","-1.54","12.64","-141.49","0.000000","0.000000","",""
"06:40:33.567","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.82","17.79","161.20","-1.45","12.62","-141.53","0.000000","0.000000","",""
"06:40:33.731","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.80","17.82","161.12","-1.36","12.53","-141.56","0.000000","0.000000","",""
"06:40:33.897","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.82","17.85","161.03","-1.45","12.64","-141.60","0.000000","0.000000","",""
"06:40:34.062","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.83","17.85","160.95","-1.53","12.68","-141.63","0.000000","0.000000","",""
"06:40:34.240","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.83","17.85","160.87","-1.50","12.60","-141.67","0.000000","0.000000","",""
"06:40:34.401","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.84","17.84","160.78","-1.55","12.51","-141.71","0.000000","0.000000","",""
"06:40:34.564","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.84","17.82","160.70","-1.60","12.56","-141.74","0.000000","0.000000","",""
"06:40:34.727","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.85","17.83","160.62","-1.56","12.68","-141.78","0.000000","0.000000","",""
"06:40:34.899","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.83","17.85","160.53","-1.29","12.54","-141.81","0.000000","0.000000","",""
"06:40:35.059","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.82","17.84","160.45","-1.51","12.64","-141.85","0.000000","0.000000","",""
"06:40:35.235","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.81","17.83","160.37","-1.56","12.68","-141.88","0.000000","0.000000","",""
"06:40:35.399","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.81","17.83","160.29","-1.58","12.58","-141.92","0.000000","0.000000","",""
"06:40:35.558","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.82","17.83","160.21","-1.58","12.65","-141.96","0.000000","0.000000","",""
"06:40:35.725","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.83","17.84","160.13","-1.39","12.60","-141.99","0.000000","0.000000","",""
"06:40:35.893","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.84","17.83","160.04","-1.50","12.67","-142.03","0.000000","0.000000","",""
"06:40:36.057","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.83","17.84","159.96","-1.41","12.66","-142.06","0.000000","0.000000","",""
"06:40:36.223","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.83","17.85","159.88","-1.57","12.64","-142.10","0.000000","0.000000","",""
"06:40:36.403","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.80","17.86","159.80","-1.39","12.56","-142.14","0.000000","0.000000","",""
"06:40:36.554","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.82","17.86","159.71","-1.45","12.68","-142.18","0.000000","0.000000","",""
"06:40:36.720","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.82","17.85","159.63","-1.49","12.47","-142.21","0.000000","0.000000","",""
"06:40:36.885","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.81","17.86","159.54","-1.52","12.50","-142.25","0.000000","0.000000","",""
"06:40:37.057","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.81","17.84","159.46","-1.27","12.38","-142.29","0.000000","0.000000","",""
"06:40:37.226","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.81","17.84","159.38","-1.43","12.64","-142.33","0.000000","0.000000","",""
"06:40:37.416","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.81","17.84","159.29","-1.41","12.62","-142.36","0.000000","0.000000","",""
"06:40:37.554","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.83","17.85","159.21","-1.41","12.56","-142.40","0.000000","0.000000","",""
"06:40:37.722","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.81","17.83","159.13","-1.48","12.55","-142.44","0.000000","0.000000","",""
"06:40:37.889","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.83","17.82","159.05","-1.50","12.67","-142.48","0.000000","0.000000","",""
"06:40:38.059","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.82","17.82","158.97","-1.67","12.54","-142.51","0.000000","0.000000","",""
"06:40:38.226","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.82","17.83","158.88","-1.39","12.48","-142.54","0.000000","0.000000","",""
"06:40:38.393","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.85","17.82","158.80","-1.40","12.50","-142.58","0.000000","0.000000","",""
"06:40:38.560","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.84","17.84","158.72","-1.52","12.50","-142.62","0.000000","0.000000","",""
"06:40:38.722","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.84","17.83","158.64","-1.55","12.60","-142.65","0.000000","0.000000","",""
"06:40:38.892","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.82","17.80","158.55","-1.62","12.71","-142.69","0.000000","0.000000","",""
"06:40:39.057","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.81","17.82","158.47","-1.45","12.56","-142.73","0.000000","0.000000","",""
"06:40:39.219","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.80","17.82","158.39","-1.48","12.53","-142.76","0.000000","0.000000","",""
"06:40:39.399","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.85","17.83","158.30","-1.52","12.58","-142.80","0.000000","0.000000","",""
"06:40:39.553","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.82","17.82","158.22","-1.52","12.55","-142.84","0.000000","0.000000","",""
"06:40:39.718","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.82","17.82","158.14","-1.42","12.52","-142.87","0.000000","0.000000","",""
"06:40:39.893","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.82","17.83","158.05","-1.53","12.53","-142.91","0.000000","0.000000","",""
"06:40:40.054","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.81","17.84","157.97","-1.38","12.65","-142.95","0.000000","0.000000","",""
"06:40:40.224","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.81","17.83","157.89","-1.42","12.62","-142.98","0.000000","0.000000","",""
"06:40:40.386","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.83","17.85","157.80","-1.45","12.61","-143.02","0.000000","0.000000","",""
"06:40:40.554","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.84","17.83","157.72","-1.43","12.53","-143.05","0.000000","0.000000","",""
"06:40:40.728","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.83","17.84","157.64","-1.51","12.52","-143.09","0.000000","0.000000","",""
"06:40:40.921","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.80","17.83","157.55","-1.50","12.63","-143.13","0.000000","0.000000","",""
"06:40:41.066","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.82","17.82","157.47","-1.53","12.76","-143.16","0.000000","0.000000","",""
"06:40:41.218","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.83","17.83","157.39","-1.35","12.43","-143.19","0.000000","0.000000","",""
"06:40:41.392","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.84","17.85","157.31","-1.63","12.50","-143.23","0.000000","0.000000","",""
"06:40:41.562","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.83","17.85","157.22","-1.33","12.51","-143.27","0.000000","0.000000","",""
"06:40:41.715","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.84","17.86","157.14","-1.46","12.63","-143.31","0.000000","0.000000","",""
"06:40:41.885","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.82","17.84","157.06","-1.46","12.59","-143.34","0.000000","0.000000","",""
"06:40:42.052","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.82","17.86","156.98","-1.51","12.58","-143.38","0.000000","0.000000","",""
"06:40:42.216","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.83","17.84","156.89","-1.47","12.56","-143.42","0.000000","0.000000","",""
"06:40:42.385","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.82","17.85","156.81","-1.35","12.54","-143.45","0.000000","0.000000","",""
"06:40:42.560","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.80","17.84","156.72","-1.46","12.71","-143.49","0.000000","0.000000","",""
"06:40:42.733","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.80","17.84","156.64","-1.52","12.60","-143.52","0.000000","0.000000","",""
"06:40:42.884","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.80","17.82","156.56","-1.40","12.69","-143.56","0.000000","0.000000","",""
"06:40:43.058","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.82","17.83","156.47","-1.31","12.58","-143.60","0.000000","0.000000","",""
"06:40:43.218","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.82","17.82","156.38","-1.35","12.65","-143.64","0.000000","0.000000","",""
"06:40:43.402","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.83","17.82","156.30","-1.43","12.62","-143.67","0.000000","0.000000","",""
"06:40:43.553","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.81","17.84","156.22","-1.36","12.66","-143.71","0.000000","0.000000","",""
"06:40:43.719","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.81","17.84","156.14","-1.35","12.58","-143.74","0.000000","0.000000","",""
"06:40:43.881","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.80","17.85","156.06","-1.47","12.63","-143.78","0.000000","0.000000","",""
"06:40:44.049","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.81","17.86","155.97","-1.65","12.62","-143.82","0.000000","0.000000","",""
"06:40:44.219","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.82","17.85","155.89","-1.50","12.47","-143.85","0.000000","0.000000","",""
"06:40:44.384","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.82","17.82","155.80","-1.37","12.66","-143.89","0.000000","0.000000","",""
"06:40:44.560","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.83","17.84","155.72","-1.50","12.71","-143.93","0.000000","0.000000","",""
"06:40:44.716","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.83","17.88","155.64","-1.53","12.59","-143.97","0.000000","0.000000","",""
"06:40:44.884","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.83","17.87","155.55","-1.47","12.61","-144.00","0.000000","0.000000","",""
"06:40:45.108","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.84","17.88","155.47","-1.42","12.44","-144.04","0.000000","0.000000","",""
"06:40:45.217","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.83","17.86","155.39","-1.39","12.60","-144.07","0.000000","0.000000","",""
"06:40:45.382","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.83","17.84","155.30","-1.54","12.46","-144.10","0.000000","0.000000","",""
"06:40:45.550","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.82","17.84","155.22","-1.41","12.57","-144.14","0.000000","0.000000","",""
"06:40:45.714","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.82","17.83","155.14","-1.34","12.65","-144.17","0.000000","0.000000","",""
"06:40:45.879","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.82","17.83","155.05","-1.49","12.61","-144.21","0.000000","0.000000","",""
"06:40:46.045","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.83","17.84","154.97","-1.62","12.65","-144.25","0.000000","0.000000","",""
"06:40:46.211","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.82","17.84","154.89","-1.42","12.46","-144.29","0.000000","0.000000","",""
"06:40:46.390","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.81","17.84","154.81","-1.66","12.48","-144.32","0.000000","0.000000","",""
"06:40:46.555","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.82","17.86","154.73","-1.60","12.49","-144.36","0.000000","0.000000","",""
"06:40:46.719","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.82","17.85","154.64","-1.52","12.79","-144.40","0.000000","0.000000","",""
"06:40:46.878","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.81","17.83","154.56","-1.44","12.49","-144.43","0.000000","0.000000","",""
"06:40:47.042","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.83","17.83","154.48","-1.49","12.64","-144.47","0.000000","0.000000","",""
"06:40:47.212","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.82","17.84","154.40","-1.27","12.48","-144.50","0.000000","0.000000","",""
"06:40:47.377","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.81","17.83","154.31","-1.43","12.71","-144.54","0.000000","0.000000","",""
"06:40:47.556","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.80","17.84","154.23","-1.47","12.53","-144.58","0.000000","0.000000","",""
"06:40:47.711","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.81","17.82","154.15","-1.33","12.58","-144.61","0.000000","0.000000","",""
"06:40:47.878","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.81","17.82","154.07","-1.39","12.55","-144.64","0.000000","0.000000","",""
"06:40:48.042","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.83","17.84","153.99","-1.58","12.45","-144.68","0.000000","0.000000","",""
"06:40:48.215","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.82","17.83","153.91","-1.64","12.49","-144.72","0.000000","0.000000","",""
"06:40:48.373","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.85","17.83","153.82","-1.46","12.58","-144.75","0.000000","0.000000","",""
"06:40:48.540","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.83","17.83","153.74","-1.47","12.63","-144.79","0.000000","0.000000","",""
"06:40:48.706","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.83","17.84","153.66","-1.45","12.67","-144.83","0.000000","0.000000","",""
"06:40:48.884","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.83","17.85","153.58","-1.32","12.59","-144.87","0.000000","0.000000","",""
"06:40:49.042","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.83","17.84","153.49","-1.40","12.53","-144.90","0.000000","0.000000","",""
"06:40:49.204","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.82","17.85","153.41","-1.46","12.59","-144.94","0.000000","0.000000","",""
"06:40:49.370","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.82","17.83","153.33","-1.39","12.62","-144.97","0.000000","0.000000","",""
"06:40:49.536","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.82","17.82","153.25","-1.43","12.58","-145.01","0.000000","0.000000","",""
"06:40:49.702","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.81","17.83","153.17","-1.48","12.57","-145.04","0.000000","0.000000","",""
"06:40:49.873","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.80","17.83","153.08","-1.29","12.65","-145.08","0.000000","0.000000","",""
"06:40:50.038","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.81","17.83","153.00","-1.36","12.73","-145.12","0.000000","0.000000","",""
"06:40:50.200","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.81","17.83","152.92","-1.38","12.60","-145.15","0.000000","0.000000","",""
"06:40:50.383","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.83","17.83","152.83","-1.42","12.50","-145.19","0.000000","0.000000","",""
"06:40:50.535","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.84","17.82","152.75","-1.61","12.57","-145.23","0.000000","0.000000","",""
"06:40:50.702","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.85","17.82","152.67","-1.33","12.63","-145.26","0.000000","0.000000","",""
"06:40:50.865","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.84","17.84","152.58","-1.58","12.51","-145.30","0.000000","0.000000","",""
